0.001793	2.038115
0.001670	2.039277
0.001553	2.040409
0.001444	2.041512
0.001341	2.042582
0.001244	2.043620
0.001154	2.044625
0.001070	2.045596
0.000992	2.046533
0.000919	2.047436
0.000851	2.048305
0.000788	2.049140
0.000729	2.049942
0.000676	2.050712
0.000626	2.051449
0.000580	2.052155
0.000537	2.052831
0.000498	2.053476
0.000462	2.054091
0.000428	2.054678
0.000398	2.055235
0.000370	2.055765
0.000344	2.056265
0.000320	2.056735
0.000298	2.057174
0.000279	2.057580
0.000260	2.057948
0.000244	2.058273
0.000229	2.058547
0.000216	2.058760
0.000204	2.058895
0.000194	2.058933
0.000186	2.058845
0.000180	2.058595
0.000176	2.058135
0.000175	2.057403
0.000178	2.056324
0.000187	2.054801
0.000205	2.052708
0.000235	2.049885
0.000287	2.046110
0.000377	2.041061
0.000535	2.034239
0.000829	2.024797
0.001418	2.011115
0.002740	1.989384
0.006515	1.946062
0.047180	1.593325
2.037557	0.000001
2.034647	0.000083
2.029967	0.000328
2.025381	0.000720
2.020968	0.001236
2.016761	0.001853
2.012776	0.002546
2.009018	0.003297
2.005484	0.004086
2.002170	0.004898
1.999070	0.005722
1.996173	0.006545
1.993471	0.007359
1.990954	0.008158
1.988613	0.008935
1.986438	0.009686
1.984420	0.010409
1.982548	0.011100
1.980815	0.011759
1.979212	0.012383
1.977731	0.012974
1.976365	0.013531
1.975106	0.014053
1.973947	0.014542
1.972883	0.014999
1.971907	0.015424
1.971013	0.015818
1.970197	0.016182
1.969454	0.016518
1.968778	0.016827
1.968166	0.017110
1.967614	0.017369
1.967117	0.017603
1.966672	0.017816
1.966276	0.018007
1.965927	0.018178
1.965620	0.018330
1.965354	0.018464
1.965125	0.018581
1.964932	0.018682
1.964773	0.018768
1.964645	0.018840
1.964547	0.018898
1.964477	0.018944
1.964433	0.018978
1.964414	0.019000
1.964419	0.019012
1.964446	0.019014
1.964494	0.019007
1.964562	0.018991
1.964650	0.018966
1.964756	0.018933
1.964880	0.018893
1.965020	0.018846
1.965176	0.018791
1.965349	0.018731
1.965536	0.018664
1.965738	0.018591
1.965954	0.018513
1.966184	0.018429
1.966428	0.018340
1.966685	0.018246
1.966955	0.018147
1.967238	0.018043
1.967534	0.017935
1.967843	0.017822
1.968165	0.017705
1.968500	0.017584
1.968848	0.017458
1.969208	0.017328
1.969582	0.017194
1.969969	0.017055
1.970370	0.016913
1.970784	0.016767
1.971213	0.016616
1.971655	0.016461
1.972112	0.016303
1.972583	0.016140
1.973070	0.015973
1.973572	0.015802
1.974089	0.015627
1.974623	0.015447
1.975173	0.015264
1.975740	0.015076
1.976324	0.014885
1.976926	0.014689
1.977545	0.014488
1.978182	0.014284
1.978838	0.014076
1.979513	0.013863
1.980207	0.013646
1.980921	0.013426
1.981655	0.013201
1.982408	0.012973
1.983182	0.012740
1.983977	0.012504
1.984792	0.012264
1.985629	0.012021
1.986486	0.011775
1.987365	0.011525
1.988265	0.011273
1.989187	0.011017
1.990130	0.010759
1.991095	0.010498
1.992081	0.010236
1.993088	0.009971
1.994117	0.009705
1.995167	0.009437
1.996237	0.009168
1.997328	0.008899
1.998439	0.008629
1.999571	0.008358
2.000721	0.008088
2.001891	0.007818
2.003079	0.007549
2.004285	0.007281
2.005508	0.007015
2.006748	0.006751
2.008003	0.006489
2.009273	0.006229
2.010557	0.005972
2.011854	0.005719
2.013163	0.005469
2.014482	0.005223
2.015810	0.004982
2.017147	0.004745
2.018489	0.004513
2.019836	0.004287
2.021186	0.004066
2.022538	0.003851
2.023888	0.003642
2.025235	0.003440
2.026577	0.003244
2.027911	0.003055
2.029236	0.002873
2.030549	0.002698
2.031847	0.002530
2.033128	0.002370
2.034390	0.002217
2.035630	0.002071
2.036847	0.001933
2.038038	0.001802
2.039202	0.001678
2.040337	0.001561
2.041441	0.001451
2.042514	0.001347
2.043554	0.001251
2.044561	0.001160
2.045534	0.001075
2.046473	0.000996
2.047378	0.000923
2.048249	0.000855
2.049087	0.000792
2.049891	0.000733
2.050663	0.000679
2.051403	0.000629
2.052111	0.000582
2.052788	0.000540
2.053435	0.000500
2.054052	0.000464
2.054641	0.000431
2.055200	0.000400
2.055731	0.000371
2.056233	0.000345
2.056705	0.000322
2.057147	0.000300
2.057554	0.000280
2.057925	0.000262
2.058253	0.000245
2.058531	0.000230
2.058748	0.000217
2.058889	0.000205
2.058934	0.000195
2.058855	0.000186
2.058617	0.000180
2.058172	0.000176
2.057461	0.000175
2.056407	0.000178
2.054915	0.000187
2.052864	0.000203
2.050095	0.000233
2.046390	0.000283
2.041437	0.000369
2.034750	0.000522
2.025515	0.000804
2.012186	0.001365
1.991193	0.002613
1.950332	0.006092
1.708826	0.033771
0.000001	2.037357
0.000072	2.034946
0.000307	2.030269
0.000691	2.025674
0.001200	2.021248
0.001810	2.017027
0.002499	2.013028
0.003247	2.009255
0.004034	2.005707
0.004845	2.002379
0.005668	1.999265
0.006492	1.996355
0.007307	1.993641
0.008106	1.991112
0.008885	1.988760
0.009638	1.986575
0.010363	1.984546
0.011056	1.982665
0.011717	1.980924
0.012344	1.979312
0.012937	1.977824
0.013495	1.976450
0.014020	1.975184
0.014511	1.974019
0.014970	1.972949
0.015397	1.971968
0.015793	1.971069
0.016160	1.970248
0.016497	1.969500
0.016808	1.968820
0.017093	1.968204
0.017353	1.967648
0.017589	1.967147
0.017802	1.966699
0.017995	1.966301
0.018167	1.965948
0.018320	1.965639
0.018455	1.965370
0.018574	1.965139
0.018676	1.964944
0.018763	1.964782
0.018835	1.964653
0.018895	1.964553
0.018941	1.964481
0.018976	1.964435
0.018999	1.964415
0.019012	1.964418
0.019014	1.964443
0.019008	1.964490
0.018992	1.964557
0.018968	1.964644
0.018936	1.964749
0.018896	1.964871
0.018849	1.965010
0.018795	1.965166
0.018735	1.965337
0.018669	1.965523
0.018596	1.965724
0.018518	1.965939
0.018435	1.966169
0.018346	1.966411
0.018252	1.966667
0.018154	1.966937
0.018050	1.967219
0.017942	1.967515
0.017830	1.967823
0.017713	1.968144
0.017592	1.968478
0.017466	1.968825
0.017336	1.969185
0.017203	1.969558
0.017065	1.969944
0.016922	1.970344
0.016776	1.970757
0.016626	1.971184
0.016472	1.971626
0.016313	1.972082
0.016151	1.972552
0.015984	1.973038
0.015813	1.973539
0.015638	1.974055
0.015459	1.974588
0.015276	1.975137
0.015089	1.975703
0.014897	1.976286
0.014701	1.976886
0.014502	1.977504
0.014297	1.978140
0.014089	1.978795
0.013877	1.979469
0.013661	1.980162
0.013440	1.980874
0.013216	1.981606
0.012987	1.982359
0.012755	1.983131
0.012520	1.983925
0.012280	1.984739
0.012037	1.985574
0.011791	1.986430
0.011541	1.987307
0.011289	1.988206
0.011034	1.989127
0.010776	1.990068
0.010515	1.991032
0.010253	1.992016
0.009988	1.993022
0.009722	1.994050
0.009455	1.995098
0.009186	1.996167
0.008916	1.997257
0.008646	1.998367
0.008376	1.999497
0.008105	2.000646
0.007836	2.001814
0.007567	2.003001
0.007299	2.004206
0.007032	2.005428
0.006768	2.006667
0.006505	2.007921
0.006246	2.009190
0.005989	2.010473
0.005735	2.011770
0.005485	2.013077
0.005239	2.014396
0.004997	2.015724
0.004760	2.017060
0.004528	2.018402
0.004302	2.019749
0.004080	2.021099
0.003865	2.022450
0.003656	2.023800
0.003453	2.025148
0.003257	2.026490
0.003067	2.027825
0.002885	2.029150
0.002709	2.030464
0.002541	2.031763
0.002380	2.033045
0.002227	2.034308
0.002080	2.035550
0.001942	2.036769
0.001810	2.037962
0.001686	2.039127
0.001568	2.040264
0.001458	2.041370
0.001354	2.042445
0.001257	2.043487
0.001166	2.044496
0.001081	2.045472
0.001001	2.046413
0.000928	2.047320
0.000859	2.048194
0.000796	2.049034
0.000737	2.049840
0.000682	2.050614
0.000632	2.051355
0.000585	2.052065
0.000542	2.052745
0.000503	2.053394
0.000466	2.054013
0.000433	2.054603
0.000402	2.055165
0.000373	2.055697
0.000347	2.056201
0.000323	2.056676
0.000301	2.057119
0.000281	2.057529
0.000263	2.057902
0.000246	2.058233
0.000231	2.058515
0.000217	2.058736
0.000206	2.058883
0.000195	2.058935
0.000187	2.058865
0.000180	2.058638
0.000176	2.058208
0.000175	2.057516
0.000178	2.056487
0.000186	2.055028
0.000202	2.053017
0.000230	2.050300
0.000279	2.046665
0.000362	2.041804
0.000509	2.035250
0.000779	2.026216
0.001315	2.013227
0.002494	1.992931
0.005708	1.954285
0.026639	1.770053
2.037010	0.000000
2.035242	0.000063
2.030572	0.000287
2.025968	0.000662
2.021530	0.001163
2.017295	0.001768
2.013281	0.002453
2.009493	0.003197
2.005930	0.003982
2.002589	0.004792
1.999461	0.005615
1.996538	0.006438
1.993811	0.007254
1.991271	0.008055
1.988908	0.008835
1.986712	0.009590
1.984673	0.010317
1.982783	0.011012
1.981033	0.011675
1.979413	0.012304
1.977917	0.012899
1.976536	0.013460
1.975263	0.013987
1.974092	0.014481
1.973016	0.014941
1.972029	0.015370
1.971125	0.015768
1.970299	0.016137
1.969546	0.016476
1.968862	0.016789
1.968242	0.017075
1.967682	0.017336
1.967178	0.017574
1.966727	0.017789
1.966325	0.017983
1.965970	0.018156
1.965657	0.018311
1.965386	0.018447
1.965153	0.018566
1.964955	0.018669
1.964792	0.018757
1.964660	0.018831
1.964558	0.018891
1.964484	0.018938
1.964437	0.018974
1.964415	0.018998
1.964417	0.019011
1.964441	0.019014
1.964487	0.019008
1.964552	0.018993
1.964638	0.018970
1.964741	0.018938
1.964863	0.018899
1.965001	0.018852
1.965155	0.018799
1.965325	0.018739
1.965511	0.018673
1.965711	0.018601
1.965925	0.018523
1.966153	0.018440
1.966395	0.018352
1.966650	0.018259
1.966919	0.018160
1.967200	0.018057
1.967495	0.017949
1.967802	0.017837
1.968123	0.017721
1.968456	0.017600
1.968802	0.017474
1.969161	0.017345
1.969533	0.017211
1.969918	0.017074
1.970317	0.016932
1.970730	0.016786
1.971156	0.016636
1.971597	0.016482
1.972052	0.016324
1.972521	0.016161
1.973006	0.015995
1.973506	0.015824
1.974021	0.015650
1.974553	0.015471
1.975101	0.015288
1.975666	0.015101
1.976247	0.014910
1.976846	0.014714
1.977463	0.014515
1.978099	0.014311
1.978752	0.014103
1.979425	0.013891
1.980116	0.013675
1.980827	0.013455
1.981558	0.013230
1.982309	0.013002
1.983081	0.012771
1.983872	0.012535
1.984685	0.012296
1.985519	0.012053
1.986374	0.011807
1.987250	0.011558
1.988147	0.011305
1.989066	0.011050
1.990007	0.010793
1.990968	0.010532
1.991952	0.010270
1.992956	0.010006
1.993982	0.009739
1.995029	0.009472
1.996097	0.009203
1.997185	0.008934
1.998294	0.008664
1.999423	0.008393
2.000571	0.008123
2.001738	0.007853
2.002924	0.007584
2.004127	0.007316
2.005348	0.007050
2.006586	0.006785
2.007839	0.006522
2.009107	0.006262
2.010390	0.006005
2.011685	0.005752
2.012992	0.005501
2.014310	0.005255
2.015637	0.005013
2.016973	0.004776
2.018315	0.004543
2.019661	0.004316
2.021011	0.004094
2.022362	0.003879
2.023713	0.003669
2.025060	0.003466
2.026403	0.003269
2.027739	0.003079
2.029065	0.002896
2.030379	0.002720
2.031679	0.002552
2.032962	0.002390
2.034227	0.002236
2.035470	0.002090
2.036690	0.001950
2.037885	0.001818
2.039052	0.001693
2.040191	0.001576
2.041299	0.001465
2.042376	0.001360
2.043421	0.001263
2.044432	0.001171
2.045409	0.001086
2.046353	0.001006
2.047263	0.000932
2.048138	0.000864
2.048980	0.000800
2.049789	0.000740
2.050565	0.000686
2.051308	0.000635
2.052020	0.000588
2.052701	0.000545
2.053352	0.000505
2.053974	0.000469
2.054566	0.000435
2.055129	0.000404
2.055664	0.000375
2.056170	0.000349
2.056646	0.000325
2.057091	0.000303
2.057503	0.000282
2.057879	0.000264
2.058213	0.000247
2.058498	0.000232
2.058724	0.000218
2.058876	0.000206
2.058935	0.000196
2.058874	0.000187
2.058658	0.000181
2.058243	0.000176
2.057571	0.000175
2.056566	0.000177
2.055138	0.000185
2.053167	0.000201
2.050502	0.000228
2.046934	0.000275
2.042165	0.000355
2.035740	0.000496
2.026901	0.000756
2.014239	0.001267
1.994601	0.002382
1.957959	0.005359
1.808859	0.022093
0.000000	2.036457
0.000054	2.035533
0.000268	2.030876
0.000633	2.026263
0.001127	2.021812
0.001726	2.017563
0.002406	2.013534
0.003147	2.009732
0.003930	2.006155
0.004739	2.002799
0.005561	1.999657
0.006385	1.996722
0.007202	1.993982
0.008004	1.991431
0.008785	1.989056
0.009542	1.986849
0.010270	1.984801
0.010968	1.982902
0.011633	1.981142
0.012264	1.979514
0.012862	1.978010
0.013425	1.976622
0.013954	1.975343
0.014450	1.974165
0.014912	1.973083
0.015343	1.972090
0.015743	1.971181
0.016114	1.970350
0.016455	1.969593
0.016769	1.968905
0.017057	1.968281
0.017320	1.967717
0.017559	1.967209
0.017776	1.966755
0.017971	1.966350
0.018146	1.965991
0.018301	1.965676
0.018439	1.965402
0.018559	1.965167
0.018663	1.964967
0.018752	1.964802
0.018827	1.964668
0.018888	1.964564
0.018936	1.964488
0.018972	1.964439
0.018997	1.964416
0.019011	1.964416
0.019015	1.964439
0.019009	1.964483
0.018994	1.964548
0.018971	1.964631
0.018940	1.964734
0.018901	1.964854
0.018855	1.964991
0.018803	1.965145
0.018743	1.965314
0.018678	1.965498
0.018606	1.965697
0.018529	1.965911
0.018446	1.966138
0.018358	1.966379
0.018265	1.966633
0.018167	1.966901
0.018064	1.967182
0.017957	1.967475
0.017845	1.967782
0.017728	1.968101
0.017608	1.968434
0.017483	1.968779
0.017353	1.969137
0.017220	1.969508
0.017083	1.969893
0.016941	1.970291
0.016795	1.970702
0.016646	1.971128
0.016492	1.971568
0.016334	1.972022
0.016172	1.972490
0.016006	1.972974
0.015836	1.973473
0.015661	1.973987
0.015483	1.974518
0.015300	1.975065
0.015113	1.975628
0.014922	1.976209
0.014727	1.976807
0.014528	1.977423
0.014324	1.978057
0.014117	1.978709
0.013905	1.979380
0.013689	1.980071
0.013469	1.980781
0.013245	1.981510
0.013017	1.982260
0.012786	1.983030
0.012550	1.983820
0.012311	1.984632
0.012069	1.985464
0.011823	1.986318
0.011574	1.987192
0.011322	1.988088
0.011067	1.989006
0.010809	1.989945
0.010549	1.990905
0.010287	1.991887
0.010023	1.992890
0.009757	1.993915
0.009489	1.994961
0.009221	1.996027
0.008951	1.997114
0.008681	1.998221
0.008411	1.999349
0.008141	2.000496
0.007871	2.001661
0.007602	2.002846
0.007333	2.004048
0.007067	2.005268
0.006802	2.006505
0.006539	2.007757
0.006279	2.009025
0.006022	2.010306
0.005768	2.011600
0.005517	2.012907
0.005271	2.014224
0.005029	2.015551
0.004791	2.016886
0.004558	2.018227
0.004331	2.019574
0.004109	2.020923
0.003893	2.022274
0.003683	2.023625
0.003479	2.024973
0.003282	2.026316
0.003091	2.027652
0.002908	2.028979
0.002732	2.030294
0.002563	2.031595
0.002401	2.032880
0.002246	2.034146
0.002099	2.035390
0.001959	2.036612
0.001827	2.037808
0.001701	2.038978
0.001583	2.040118
0.001472	2.041228
0.001367	2.042307
0.001269	2.043354
0.001177	2.044367
0.001091	2.045347
0.001011	2.046293
0.000937	2.047205
0.000868	2.048082
0.000804	2.048926
0.000744	2.049737
0.000689	2.050515
0.000638	2.051261
0.000591	2.051975
0.000548	2.052658
0.000508	2.053311
0.000471	2.053934
0.000437	2.054528
0.000406	2.055093
0.000377	2.055630
0.000350	2.056138
0.000326	2.056616
0.000304	2.057063
0.000284	2.057478
0.000265	2.057856
0.000248	2.058193
0.000233	2.058481
0.000219	2.058711
0.000207	2.058869
0.000197	2.058934
0.000188	2.058882
0.000181	2.058678
0.000177	2.058277
0.000175	2.057623
0.000177	2.056643
0.000184	2.055246
0.000199	2.053315
0.000226	2.050700
0.000271	2.047198
0.000349	2.042519
0.000484	2.036220
0.000734	2.027571
0.001221	2.015223
0.002276	1.996210
0.005040	1.961390
0.018890	1.836145
2.035610	0.000000
2.035819	0.000045
2.031179	0.000249
2.026558	0.000605
2.022095	0.001092
2.017833	0.001684
2.013789	0.002360
2.009972	0.003097
2.006381	0.003878
2.003010	0.004686
1.999855	0.005507
1.996906	0.006332
1.994155	0.007149
1.991591	0.007952
1.989205	0.008735
1.986988	0.009494
1.984929	0.010224
1.983021	0.010924
1.981252	0.011591
1.979616	0.012224
1.978104	0.012824
1.976709	0.013389
1.975423	0.013921
1.974239	0.014418
1.973150	0.014883
1.972152	0.015316
1.971238	0.015718
1.970402	0.016090
1.969640	0.016434
1.968947	0.016750
1.968319	0.017039
1.967752	0.017304
1.967241	0.017544
1.966783	0.017762
1.966375	0.017959
1.966013	0.018135
1.965696	0.018292
1.965419	0.018430
1.965181	0.018552
1.964979	0.018657
1.964811	0.018747
1.964675	0.018822
1.964570	0.018884
1.964492	0.018933
1.964442	0.018970
1.964417	0.018995
1.964415	0.019010
1.964437	0.019015
1.964479	0.019010
1.964543	0.018996
1.964625	0.018973
1.964727	0.018942
1.964846	0.018904
1.964982	0.018859
1.965134	0.018806
1.965302	0.018747
1.965486	0.018682
1.965684	0.018611
1.965896	0.018534
1.966123	0.018451
1.966363	0.018364
1.966616	0.018271
1.966883	0.018173
1.967163	0.018071
1.967456	0.017964
1.967762	0.017852
1.968080	0.017736
1.968412	0.017616
1.968756	0.017491
1.969113	0.017362
1.969484	0.017229
1.969868	0.017092
1.970265	0.016950
1.970675	0.016805
1.971100	0.016656
1.971539	0.016502
1.971992	0.016344
1.972459	0.016183
1.972942	0.016017
1.973440	0.015847
1.973953	0.015673
1.974483	0.015494
1.975029	0.015312
1.975591	0.015125
1.976171	0.014935
1.976768	0.014740
1.977382	0.014541
1.978015	0.014338
1.978666	0.014130
1.979336	0.013919
1.980025	0.013703
1.980734	0.013483
1.981462	0.013260
1.982211	0.013032
1.982979	0.012801
1.983768	0.012566
1.984578	0.012327
1.985409	0.012085
1.986261	0.011839
1.987135	0.011590
1.988029	0.011338
1.988946	0.011084
1.989883	0.010826
1.990842	0.010566
1.991823	0.010304
1.992825	0.010040
1.993848	0.009774
1.994892	0.009507
1.995957	0.009238
1.997043	0.008969
1.998149	0.008699
1.999275	0.008428
2.000420	0.008158
2.001585	0.007888
2.002769	0.007619
2.003970	0.007351
2.005189	0.007084
2.006424	0.006819
2.007675	0.006556
2.008942	0.006296
2.010222	0.006039
2.011516	0.005784
2.012822	0.005534
2.014138	0.005287
2.015465	0.005044
2.016799	0.004806
2.018140	0.004573
2.019486	0.004345
2.020836	0.004123
2.022187	0.003906
2.023537	0.003696
2.024885	0.003492
2.026229	0.003294
2.027566	0.003104
2.028893	0.002920
2.030209	0.002743
2.031511	0.002573
2.032797	0.002411
2.034064	0.002256
2.035310	0.002108
2.036533	0.001968
2.037731	0.001835
2.038902	0.001709
2.040045	0.001590
2.041157	0.001479
2.042238	0.001374
2.043287	0.001275
2.044302	0.001183
2.045284	0.001097
2.046232	0.001016
2.047146	0.000942
2.048026	0.000872
2.048873	0.000808
2.049686	0.000748
2.050466	0.000693
2.051213	0.000641
2.051930	0.000594
2.052615	0.000550
2.053270	0.000510
2.053895	0.000473
2.054490	0.000439
2.055058	0.000408
2.055596	0.000379
2.056106	0.000352
2.056586	0.000328
2.057035	0.000305
2.057452	0.000285
2.057833	0.000266
2.058172	0.000249
2.058464	0.000234
2.058698	0.000220
2.058861	0.000208
2.058933	0.000197
2.058889	0.000188
2.058697	0.000181
2.058310	0.000177
2.057675	0.000175
2.056718	0.000177
2.055351	0.000184
2.053459	0.000198
2.050894	0.000224
2.047458	0.000267
2.042866	0.000342
2.036690	0.000473
2.028225	0.000712
2.016181	0.001178
1.997759	0.002177
1.964604	0.004748
1.856665	0.016485
0.000000	2.034325
0.000038	2.036098
0.000231	2.031484
0.000578	2.026854
0.001057	2.022379
0.001643	2.018103
0.002314	2.014045
0.003048	2.010213
0.003826	2.006607
0.004633	2.003223
0.005454	2.000054
0.006278	1.997091
0.007096	1.994327
0.007901	1.991752
0.008685	1.989355
0.009445	1.987127
0.010177	1.985058
0.010879	1.983140
0.011548	1.981363
0.012184	1.979719
0.012786	1.978199
0.013354	1.976796
0.013887	1.975503
0.014387	1.974313
0.014854	1.973218
0.015289	1.972214
0.015693	1.971295
0.016067	1.970454
0.016412	1.969688
0.016730	1.968990
0.017021	1.968358
0.017287	1.967787
0.017530	1.967272
0.017749	1.966811
0.017947	1.966400
0.018124	1.966035
0.018282	1.965715
0.018422	1.965436
0.018544	1.965195
0.018651	1.964991
0.018741	1.964821
0.018818	1.964683
0.018880	1.964576
0.018930	1.964497
0.018968	1.964444
0.018994	1.964418
0.019009	1.964415
0.019015	1.964435
0.019010	1.964476
0.018997	1.964538
0.018975	1.964620
0.018945	1.964720
0.018907	1.964838
0.018862	1.964972
0.018810	1.965124
0.018751	1.965291
0.018686	1.965473
0.018616	1.965671
0.018539	1.965882
0.018457	1.966108
0.018370	1.966347
0.018277	1.966600
0.018180	1.966866
0.018078	1.967145
0.017971	1.967437
0.017859	1.967741
0.017744	1.968059
0.017623	1.968390
0.017499	1.968733
0.017370	1.969090
0.017238	1.969459
0.017101	1.969842
0.016960	1.970238
0.016815	1.970648
0.016665	1.971072
0.016512	1.971510
0.016355	1.971962
0.016193	1.972429
0.016028	1.972910
0.015858	1.973407
0.015684	1.973920
0.015506	1.974448
0.015324	1.974993
0.015138	1.975554
0.014947	1.976133
0.014753	1.976728
0.014554	1.977342
0.014351	1.977973
0.014144	1.978623
0.013933	1.979292
0.013717	1.979980
0.013498	1.980687
0.013274	1.981414
0.013047	1.982161
0.012816	1.982929
0.012581	1.983717
0.012343	1.984525
0.012101	1.985355
0.011855	1.986205
0.011607	1.987077
0.011355	1.987971
0.011100	1.988885
0.010843	1.989822
0.010583	1.990779
0.010321	1.991758
0.010057	1.992759
0.009791	1.993781
0.009524	1.994824
0.009256	1.995887
0.008986	1.996972
0.008716	1.998076
0.008446	1.999201
0.008176	2.000346
0.007906	2.001509
0.007636	2.002691
0.007368	2.003891
0.007101	2.005109
0.006836	2.006343
0.006573	2.007594
0.006313	2.008859
0.006055	2.010139
0.005801	2.011432
0.005550	2.012737
0.005303	2.014053
0.005060	2.015378
0.004821	2.016712
0.004588	2.018053
0.004360	2.019399
0.004137	2.020748
0.003920	2.022099
0.003709	2.023450
0.003505	2.024798
0.003307	2.026142
0.003116	2.027479
0.002931	2.028807
0.002754	2.030124
0.002584	2.031427
0.002421	2.032714
0.002266	2.033982
0.002118	2.035230
0.001977	2.036455
0.001843	2.037654
0.001717	2.038827
0.001598	2.039972
0.001486	2.041086
0.001380	2.042169
0.001281	2.043220
0.001189	2.044237
0.001102	2.045222
0.001021	2.046172
0.000946	2.047088
0.000877	2.047970
0.000812	2.048819
0.000752	2.049634
0.000696	2.050416
0.000645	2.051166
